('5608', [0.42873645, -0.5153625, 0.47374433, -0.919389, -0.45397598, -0.063532785, -0.11762162, -0.16550872, 0.29015127, 0.3718913, 0.5759741, 0.36555496, -0.4260596, -0.704279, 0.3532194, 0.054975513, -1.1000434, 0.5776528, 0.18010682, -0.38229853, 0.416812, 0.032919195, -0.17409381, 0.11839872, 0.11793306])
('515', [0.38715827, 0.3858868, 0.71588206, 0.0586592, 0.51210666, 0.12401089, 0.4501153, -0.31156534, -0.07851162, -0.042862676, -0.7876439, -1.2172306, 0.5686056, -0.23886722, -0.62221116, 0.28682068, 0.1128985, 0.306556, 0.08657545, 0.7262755, -0.16017443, 0.5292903, -0.20167296, 0.13279909, 0.4286535])
('8052', [0.40765584, 0.66222084, 0.26104403, 0.16821843, 0.50634336, -0.07930825, -0.0282763, -0.42030773, -0.21861623, 0.47964737, -0.7051417, 0.08215565, 0.41885242, -0.6446568, 0.060403142, -0.6369032, -0.12334919, 0.48014656, 0.2729927, 0.59605956, -0.24370272, -0.15575048, -0.49794418, 0.5807797, 0.2879587])
('1210', [-0.3620025, 0.05379605, 0.27373576, -0.07193663, 0.3089753, 0.6296328, -0.4060107, -0.31716517, 0.19045892, -0.8915882, 0.034229558, -0.6187388, -0.8249245, -0.1319007, 0.6158916, -0.68568254, 0.3886518, -0.25461286, 0.3886871, 0.20564768, 0.08811102, 0.02308102, 0.0065786536, -0.52366066, 0.11957282])
('1673', [-0.4696554, -0.18249151, -0.14473781, -0.22244829, -0.6260015, 0.28722736, -0.38215673, 0.093232706, -0.5802258, 0.24882354, 0.38805044, -0.7254098, 0.7043212, 0.29067597, 0.23978934, 0.781765, 0.19904432, -0.19991311, -0.16837686, -0.22545049, -0.41797754, 1.5756501, -0.29006794, -0.2591383, -0.7059348])
('6432', [0.1621805, 0.5069654, 0.48591167, -0.31991673, -0.30387372, 0.09366235, -0.5405094, -0.110389985, 0.59297943, -0.062413167, 0.18855776, 0.88701665, 0.4804602, -0.22228238, 0.5088986, -0.68963766, -1.286987, -0.00813645, 0.5116407, 0.07755942, -0.05738477, -0.48158216, -0.3564245, -0.2510585, -0.36947384])
('8584', [-0.103065, 0.36301228, 0.9561407, 0.26217628, 0.2193935, 0.061054718, -0.9047584, -0.05671032, 0.33780247, 0.50958955, -0.07083401, 0.4245316, 0.18613078, -0.39682695, 0.46222532, 0.4589497, 0.045320597, 0.12867619, 0.15946019, -0.011252233, 0.18703452, 0.2915574, -0.5157664, 0.4441611, 0.20329317])
('6290', [0.29142904, -0.18267584, -0.31984755, 0.59476614, -0.59427494, 0.3170607, 0.032971937, -0.6853696, 0.5101764, 0.19515574, 0.3365246, -0.3390352, 0.47457662, -0.24451095, 0.3322985, 0.34617057, 0.7051479, -0.7567945, -0.21252252, 0.05846551, -0.102561645, 0.3364399, 0.09453978, 0.29336584, -0.010262113])
('6145', [-0.0762347, -0.2868458, -0.1451361, -0.4136364, 0.1454681, 0.17668101, -0.50483084, -0.35259858, 0.5761741, 0.2733413, 0.828924, -0.18053365, -0.3057732, -1.5835011, -0.21523872, 0.375111, -0.13979118, 0.3947888, 0.23392123, -0.8424976, -0.058233496, 0.1450647, -0.44492713, 0.18229483, 0.2778071])
('1554', [0.53430367, 0.30744672, -0.48327494, -0.2763959, -1.0982012, 0.004450277, -0.12631191, -0.4120295, -0.5909368, -0.65780634, -0.020467935, 0.19660757, 0.15521088, 0.2227781, -0.48039326, -0.21135439, 1.2273318, -0.05961835, -1.4698873, 0.7411223, 0.78263694, -0.32431632, -1.0078838, -0.008099847, 0.24114344])
('574', [0.3044962, 0.3751706, -0.027620403, 0.5846754, -0.14685078, 0.3828821, -0.030490585, -0.78444326, -0.5252809, 0.2498467, -0.9495523, -0.6873791, 0.13154954, -0.22871655, -0.4508789, -0.15112022, -0.7573846, -0.43407536, 0.06718416, 0.92151356, -0.80683595, 0.05335401, -0.30503756, -0.09342058, -0.045412846])
('7873', [0.692507, -0.16504124, 0.33856484, -0.43248534, -0.8721106, 0.12025447, -0.9375154, -0.06115675, -0.73928535, 0.38570172, 0.49347472, -0.8695209, -0.47298083, -0.8868107, -0.2282689, 0.20076324, -0.6400173, -0.5047436, 0.02188561, -0.35634497, 0.08806535, -0.5953007, -0.37157044, 0.22982089, 0.79825115])
('8435', [0.022436641, -0.18365969, 0.6288123, -0.099656835, -0.40075892, 0.5098104, -0.05621434, -0.64033365, -0.8778244, 0.25700927, 0.10630783, 0.6444554, 1.0003092, -0.3396363, -0.18784577, 0.43668532, 0.17741594, -0.62936765, -0.26677197, 0.00051607104, 0.7921137, 0.5354181, 0.65796965, -0.029057786, -0.3008567])
('2935', [0.67256725, 0.43696317, -0.08996446, 0.721843, 0.5698268, -0.41170707, -0.39536908, -0.084147304, -0.07623048, 0.2548506, 0.27141204, 0.23742387, 0.5959493, 0.43528122, -0.7202707, 0.63369626, 0.116174825, -0.017925458, 0.35776034, -0.5680495, 0.12876864, -0.3622524, 0.0668589, -1.7524352, 0.14388056])
('5961', [0.019884964, 0.23945557, -0.3251535, 0.361377, -0.2909969, 0.07655835, -0.7934577, 0.37697703, -0.3090426, 0.2492676, -0.25557718, -0.4743984, 0.32670385, -0.07409169, -0.042740893, 0.11667025, 0.4193432, 0.42104244, 0.3499708, -0.6110339, 0.1455723, -0.109937176, 0.0071565984, -0.80307496, 0.123031534])
('4408', [0.67258596, 0.41069037, -0.61076176, -0.36211595, -1.1371826, 0.22677787, 0.0428748, -0.28977484, -0.6179434, -0.6916419, -0.04653251, -0.41931587, 0.33973646, 0.043566555, -0.26671582, -0.17574486, 1.0239894, 0.26808897, -0.70992315, 0.5519412, 0.34148398, -0.43100464, -1.0106843, -0.15861177, 0.18446201])
('2703', [0.55514425, 0.30895275, -0.04879587, -0.41729882, -0.47635573, 0.8711159, 0.6480483, -0.8926655, -0.642695, -0.7877725, 0.17838682, 0.13676398, 0.23346803, 0.29338658, -0.07498174, 0.6681017, 0.31767988, 0.008812601, 0.015962968, 0.07381382, 0.07156416, 0.059267275, 0.06450838, 0.6829099, -0.5580362])
('977', [0.3567554, 0.6038994, 0.027165879, -0.36326554, -1.2078499, 0.087149285, -1.6688517, -0.8692046, -0.26674488, 0.31464007, -0.39177915, 0.13664038, 0.23882855, 0.3586945, 0.21684329, -0.5250757, -1.7878476, -0.26827425, 0.2971311, 0.65670717, 0.45089042, -1.0867571, -0.55207515, -0.1861574, -0.30235454])
('8323', [0.46736258, -0.7237077, -0.28913885, -0.36496702, -0.8739141, -0.35390356, -0.462457, 0.15429664, 0.82553333, 0.14139794, 0.48514512, -0.5368283, 0.30399606, -1.7114221, -0.75611204, 0.13286738, 0.6261929, 0.22913054, 0.75414324, -0.27507702, -0.26053756, -0.3647853, 0.29256752, -0.23558258, 0.25961897])
('4621', [0.29479516, 0.14916995, 0.2306571, 0.1712383, 0.4319119, -0.3072213, -0.016816912, -0.2456235, -0.37186286, 0.28773394, 0.21114022, -0.31545684, 0.32092097, 0.23417744, -0.7294942, 0.5997628, 0.038676467, -0.39415455, 0.6191608, 0.113124646, -0.2607872, -0.67402154, -0.07043204, -1.2586606, 0.27067956])
('2741', [0.65294284, -0.2441258, 0.6569163, -0.61512756, 0.05547493, -0.67638546, 0.5489049, -0.028828558, -0.4584954, 0.24459466, 0.18384677, 0.2142531, -0.11559281, -0.37817863, 0.5874451, -0.38912058, -0.37129405, -0.29943088, -0.023890689, -0.055022508, 0.9809966, 0.6922198, 0.057757773, -0.4034199, 0.3309459])
('4464', [0.85795957, -0.07611446, 0.49618027, 0.76979, -0.45975295, -0.3476375, 0.44641268, 0.4279047, 0.053649716, -1.0778666, 0.34754094, 0.9999568, 0.35970795, -0.31193238, 0.7371877, 0.8279346, -0.4548784, 0.6104907, 0.68648833, -0.19595577, -0.26347244, 0.7683982, -0.070871145, 0.14404553, 0.9148644])
('2371', [0.41208112, 0.835307, 0.69460946, 0.15570843, 0.5891378, 0.07931342, -0.5907719, -0.26861137, 0.012407022, 0.24241975, -0.8888514, 0.23121303, 0.63157815, -0.23139672, -0.25995708, -0.391302, -0.21808793, 0.96191037, 0.48008117, 0.5456359, 0.09020288, 0.11131562, -0.602936, 0.7858021, 0.6377752])
('6760', [0.5545724, 0.26721096, 0.5028476, -0.10236313, -0.77210385, -0.06805617, -1.0859135, -0.5729992, -0.119304694, -0.07574442, -0.65227664, 0.2727937, -0.24186939, 0.25817272, -0.15574738, -0.8562201, -0.9840169, -1.12832, 0.30870688, 0.03769647, 0.23640145, -0.7435277, -0.2162857, -0.055853765, -0.33568925])
('1262', [0.6803799, -0.5811795, 0.0651875, 0.024387171, 0.61009574, -0.06537722, 0.026137764, -0.38157418, -0.4813923, 0.47669014, -0.54048467, 0.72191906, -0.7309436, -0.4116313, 0.108413436, 0.058140375, 0.60272145, 0.21617366, -0.21819584, -0.38237366, -0.85671705, 0.031089995, 0.046527803, -0.28640547, -0.8411255])
('4386', [-0.014830223, 0.31733173, 0.501141, -0.0072993925, 0.035167485, -1.0279924, -0.33583277, -0.7163147, -0.7897111, 0.45242718, 0.07236626, 0.26478186, 0.057587262, -0.51865995, -0.0071753417, -0.40546036, 0.0679492, 0.5306569, 0.8126833, 1.0840493, -0.2427723, -0.14965317, 0.68888, 0.24718633, -1.2329928])
('4919', [1.4917028, -0.3735796, 1.6189442, 0.93957746, -0.19365887, -0.699151, -0.57269275, 0.12912719, -0.83627707, -0.6424207, -0.17066045, -0.57419634, 0.29851383, 0.122381546, 0.015127895, 0.27405566, -0.19363613, -0.26211277, 0.1005842, -0.5931596, 0.54183066, -0.24071084, -0.14922339, 0.41924292, 0.17197789])
('3180', [0.38449368, 0.10545516, 0.22195326, -0.49776515, -0.4748896, -0.47941652, 0.6193785, -0.7920057, -0.26871645, 0.47282702, 0.05340041, -0.3487758, 0.8597599, 0.15524836, 0.4707193, -0.51802707, 0.4289688, -1.0888177, 0.11566903, 0.109676875, 0.53789556, 0.62045157, 0.2540579, -0.4153042, 0.4594645])
('4290', [-0.19841056, 0.15890494, 0.93592644, 0.2427731, 0.3900912, 0.44574198, 0.5796623, -0.5575892, 0.15734011, 0.45362216, -0.46749815, -0.38019317, 0.029895863, -0.20571528, -0.23564933, 0.82885826, 0.59679395, -0.6143666, 0.097497575, 1.0259936, -0.019167632, 0.27674824, 0.017935753, -0.37369984, 1.1074805])
('6259', [-0.3060646, 0.24492855, -0.32792938, 0.17128372, -0.42802215, -0.542153, 0.40548354, -0.5653317, -0.49867353, -0.067379825, 0.7594885, -0.18795425, -0.6520858, -0.37551746, 0.28315833, -0.2681728, -0.058368344, 0.7784182, -0.97250366, 0.39073122, -0.18551111, -0.06882481, -0.11111882, -0.46245435, 0.13435055])
('4669', [0.5080186, -1.2312218, -0.042025447, 0.12777245, -0.10118436, -0.96147376, 0.46068814, -0.20963685, -0.15901694, -0.99641436, 0.22556236, -0.7292316, 0.04556108, -0.12997691, 0.7249031, 0.7003022, -0.26337993, 0.073862866, 0.62966007, 0.6053904, 1.0200471, -0.0937561, -0.26187053, 0.43582118, -0.69601995])
('6767', [0.06618325, 0.52333933, 0.53711337, 0.19562165, 0.0024314106, -0.06303091, 0.4916783, 0.04651129, 0.52624935, -0.40691122, -0.1318389, -0.11089304, 0.056785222, -0.4538288, -0.31850174, -0.103302, -0.069251455, -0.5486153, 0.25256068, 0.5685562, -0.4044604, 0.09134901, -0.38374037, -0.4437869, -0.034410868])
('3723', [0.39705414, -0.38406882, -0.32226402, 0.65793806, -0.5994166, 0.4919743, 0.3153293, -0.39250946, -0.1340214, 0.27111676, 0.7427594, -0.5127167, 0.38714272, 0.8104983, 0.24771665, -0.04455122, 0.46605164, -0.42345396, 0.63531506, 0.6998068, -0.040566616, 0.39633614, -0.31942973, 0.15025322, -0.40516242])
('1690', [0.07765, 0.0017480039, 1.1049986, -0.07067147, -0.70051956, -0.9918667, -0.28554684, -0.24754238, -0.9381374, 0.4278983, -0.074490905, 0.4676894, 0.17731717, -0.22465993, 0.40462393, -0.21580252, -0.33147296, -0.36092222, 0.23636138, -0.8255319, 0.7330639, 0.533081, -0.19079344, -0.34499264, 0.567157])
('5181', [0.8566922, -0.48896053, 0.4113048, 1.0318053, -0.17363207, 0.17012127, -0.35770738, -0.606877, -0.68079, 0.35264853, 0.2908364, 0.047481027, -0.25225815, 0.05443528, -0.15893753, -0.11877742, 0.2815541, -0.4551928, 0.40984118, -0.233774, 1.044509, -0.4149815, -0.648526, 0.77966386, -0.46412092])
('6336', [0.50540423, -1.2839282, 0.74916893, -0.32065743, -0.0013324682, -0.43693402, -0.23895207, 0.2777213, 0.30591485, -0.81466615, -0.53706837, -0.91034937, 1.0655534, 0.3972481, 0.5005211, 0.1044136, -0.24194494, 0.04284991, -0.5474632, 0.41340575, 0.0447699, -0.20400876, -0.10362773, -0.0067189066, -0.084852226])
('7411', [0.015712935, 0.8657783, 0.5952397, -0.20117022, 0.44222197, 0.12912, -0.63022244, -0.024254493, 0.74417174, -0.97725886, -0.10936383, 0.033404756, -0.2274776, -0.6104925, 0.029214468, -1.0408916, -0.048507202, 0.08382699, 0.18998568, 0.15589367, -0.07972265, -0.062993184, -0.55277526, -0.84673125, -0.25289953])
('2240', [-0.26333037, -0.06100688, 0.604508, 0.20821467, -0.53297895, -0.14302143, -0.26723176, 0.45014867, -0.95723283, 0.2975612, 1.1757506, -0.11889324, 0.9242819, 0.3832383, -0.19818845, 0.06812984, 0.060963687, 0.42825136, 0.33720633, -0.08543946, -0.2781187, 1.4182771, 0.06939491, -0.3215402, -0.95208365])
('7971', [0.33109888, -0.6243827, -0.24491766, -0.30396396, -0.33891848, -0.14682584, -0.14119595, -0.35385892, 0.41683272, 0.15724018, 0.4063638, -0.47053093, 0.5208382, -1.1128507, -0.51083565, 0.022586951, 0.43040308, -0.27436557, 0.20493925, -0.30965245, 0.36621758, -0.026334032, 0.70116544, -0.20209673, 0.36695495])
('8067', [-0.24659525, -0.39555898, 0.3397028, -0.054575864, 0.05490226, 0.25986204, -0.1944626, -0.019690556, -0.05456122, -0.41464484, -0.06835562, -0.50429153, -0.17677227, -0.0067930315, 0.2591867, -1.0578096, 0.3225117, 0.41071808, 0.7897711, -0.15300325, 0.25198385, 0.4537313, -0.2293142, -0.57875115, 0.24148454])
('3556', [0.62519616, 0.20893744, 0.19535433, -0.21830249, 0.57701236, -1.1405574, 0.23399717, -0.28797126, -0.13336088, 0.33340618, 0.38061714, 0.7052366, -0.16360481, -0.6843952, 0.37813678, -0.28344193, 0.58023757, 0.6811313, 0.4441272, 0.8153365, -0.5546897, -0.25959882, 0.42024732, 0.13091758, -1.0036544])
('5853', [0.09288837, 0.3768317, -0.33896324, 0.4054575, 0.22628997, -0.679015, -0.04930892, -0.47773182, -0.28120282, 0.04627463, 0.63762456, -0.48343536, 0.28772137, -0.06661526, -0.45509636, -0.16384573, 0.35979667, 0.28406385, -0.44380367, -0.031659786, -0.17436191, -0.20833522, -0.2690481, -0.75692743, 0.51147544])
('4150', [0.68014145, -0.8660546, 0.5021761, 0.519481, -0.4817369, -0.49465024, 0.02804716, -0.061579015, 0.1858684, -1.384026, -0.32400423, 0.16202289, 0.50068545, 0.087733425, 0.34233537, 0.68279827, -0.24252589, 0.79452795, 0.03891374, 0.15234363, 0.15079466, 0.14950462, -0.22779422, 0.4945288, 0.24798867])
('1446', [0.5732736, 0.14558789, 1.065793, -0.65084636, 0.4515648, -0.80000895, 0.6712822, -0.25184408, -0.5907747, 0.21096064, 0.52428395, 0.2744275, -0.5333411, -0.4314679, 0.9138297, -0.48615578, -0.2853247, 0.32828534, -0.07638155, -0.29880464, 0.62706727, 0.7134024, -0.05477005, 0.057156567, -0.5195277])
('5524', [0.049532034, 0.027664078, 0.13510151, 0.22780934, 0.06426677, 0.8036829, -0.5565054, 0.16163687, -0.6775789, 0.093548626, 0.081807956, -0.03582129, 0.7627787, -1.1011939, 0.8703908, 0.2825609, 0.28325617, -0.9722053, -0.13568415, 0.84987366, 0.25437182, 0.17856842, 0.5454698, -0.40884247, 0.7475041])
('2335', [0.834728, -0.5851547, -0.043322466, 0.6981013, -0.33146024, -0.15904301, -0.1812747, 0.41964647, -0.28209135, -0.64283687, -0.119719595, -0.7389718, -0.017032094, 0.48307925, 0.38027164, 0.49694705, -0.11596998, -0.35210484, 0.5049291, 0.45807475, 0.48758754, -0.40519404, -0.42787346, 0.2935324, -0.12276445])
('3014', [0.40133768, 0.5140395, 1.4017513, 0.2241823, -0.6176175, 0.34507895, -1.0843801, 0.037254754, -1.2673419, 0.76214683, -0.46309748, -0.044639595, 0.2579753, 0.40488586, -0.7299773, -0.18531647, -0.1845829, -0.8633795, 0.9054938, 0.4227451, 0.07387817, -0.33781132, -0.5887683, 0.44566244, 1.3647383])
('5487', [0.20234996, 0.4274657, 0.3503626, 0.44279692, 0.2823377, 0.1664594, 0.21193755, -0.52018344, 0.07458586, 0.39386818, 0.22466922, 0.13037187, 0.4012578, 0.594595, -0.4025029, 0.7074545, 0.0033997986, -0.5309991, 0.2571843, 0.32317218, -0.33955714, -0.15925007, 0.122732095, -0.99504334, 0.2590964])
('2728', [-0.36180875, -0.11957145, 0.0025853496, 0.37601122, -0.87542164, -0.4025494, 0.43417248, -0.63499445, 0.02847129, -0.059461534, -0.124890685, 0.8325742, 0.97617006, 0.121227756, 0.7550329, 0.35895273, -0.44981748, 0.29982072, 0.85848856, -0.13388018, -0.522369, 0.64564496, 0.11219084, -0.6607472, 0.7413175])
('4072', [-0.41080606, -0.27186713, -0.4092271, 0.63589567, -0.23223609, -0.2543243, -0.19829296, -0.307499, 0.96717954, 0.019670283, 0.33880404, -0.016334899, -0.09933248, -0.11053638, 0.6417182, 0.71911573, -0.06795142, -0.29871157, 0.049551535, -0.11502821, 0.29661626, 0.59191877, -0.4207217, 0.2394181, -0.2507545])
('858', [0.33800766, 0.6690375, 0.0856783, -0.17928106, -0.044005815, 0.15115194, -0.104762726, -0.23275673, 0.5748575, -1.0310403, -0.33029526, -0.44012466, -0.5744336, -0.4809061, -0.1924576, -0.25320548, -0.41866562, -0.91577715, -0.08146572, 0.47010356, -0.41243884, 0.21345009, -0.518812, -0.74039847, -0.4018817])
('5950', [0.39231437, -0.0004408944, 0.47314298, 0.639004, 0.35610288, -0.28414205, -0.1751059, -0.5016014, -0.33702034, -0.074985825, 0.47372204, 0.18146344, -0.14958632, -0.44552127, -0.11858483, -0.26325846, 0.11705705, 0.62591815, 0.45646748, 0.14315028, 0.7244001, -0.023483334, -0.49080792, 0.48102126, -0.7707256])
('3813', [0.38125622, 0.4207625, -0.5635938, -0.053846102, 0.18818912, 0.10989243, -0.54428434, -0.5746068, 0.34726048, 0.41883284, 0.19562905, -0.41250628, -0.03977676, 0.4633353, -0.2980734, 0.5571735, -0.045610365, 0.3571672, -0.25084037, -0.1816195, -0.12396485, -0.01832012, 0.61486083, -0.7442275, 0.25168002])
('3675', [0.32733637, -0.28017938, -0.18633868, -0.16768451, -0.83505714, -0.1942, -0.1799106, -0.3761187, 0.78138417, 0.12774101, 0.41210514, -0.15211217, 0.26382485, -1.1546308, -0.20844422, 0.006902499, 0.2673745, 0.09656845, 0.29233453, -0.44390038, -0.016008783, -0.16703323, 0.38431922, -0.02811507, 0.31421673])
('7839', [0.6473463, 0.14888714, -0.16966988, -0.698415, 0.6798527, 0.7912216, -0.81513804, 0.06814575, -0.5043787, -0.39368108, 0.15684296, 0.176657, -0.46020964, -0.53329855, 1.012644, 0.75314325, -0.38665703, -0.24563308, -0.18259618, 0.76417065, 0.8134784, 0.3234825, -0.39190906, 0.28472084, 0.49764073])
('6059', [-0.34751946, 0.16104406, -0.1836253, 0.47845447, 0.26450902, 0.0039056416, -1.0269135, -0.06158757, 0.7386049, 0.440584, 0.06392828, -0.15619607, -0.3646424, 0.082906656, 0.35542852, 0.60127187, 0.27419242, 0.36165038, 0.06313784, -0.22504379, 0.43875793, 0.52080035, -0.5139833, -0.17664117, -0.28679013])
('7471', [0.73200625, 0.2073607, 0.656495, 0.041216165, -0.8185868, -0.7551708, 0.088213004, -0.076123394, -1.5645475, 0.48297375, -0.15817401, -0.36278638, -0.2642931, 0.015264879, 0.543555, -0.30289724, -0.41730854, -1.2667036, 0.39571726, -1.0771106, 0.6147438, -0.12681563, 0.1323752, -0.37186632, 1.1308293])
('1441', [-0.36260742, -0.6142694, 0.09623243, -0.768003, -0.5858858, -0.91830456, 0.21077546, -0.7505616, -0.15756457, 0.23082273, -0.56779116, 0.03785825, 0.44815484, -0.19961077, 0.5197805, -0.43893212, -0.015267738, -0.29631513, 0.16922168, -0.16349795, 0.83718145, 0.665752, 0.25053993, -0.91119885, 0.10219489])
('2991', [-0.277417, 0.18697639, 0.33344015, 0.46190763, -1.0079757, -0.42889747, -0.10396101, -0.5181742, -0.9202265, 0.08065702, -0.03639028, 0.41887698, -0.7524536, -0.75116813, 0.21251898, 0.20065735, -0.07328886, 1.5830605, -0.5461259, 0.9014325, 0.38302672, -0.95015895, -0.78010297, -0.38475052, -0.48839638])
('5030', [0.33285308, 0.40399244, 0.06293455, 0.7066877, 0.008932095, 0.86470145, 0.12301288, -0.44956407, -0.38888255, 0.28331766, -0.7223514, 0.17290342, 0.65625715, -0.09687717, 0.01240694, -0.17769776, -0.6773282, 0.17159626, -0.5679492, 0.7689748, -0.4958346, 0.24318379, 0.3040495, 0.111142665, -0.1657947])
('98', [0.18709296, -0.90438676, 0.5244685, 1.2929527, -0.5213372, 1.1098568, -0.1882132, -0.53522134, 0.14113382, 0.17212422, 0.31836158, 0.26955473, 0.33757702, 0.9127051, 0.9453894, -0.72737163, 0.4070642, 0.018542018, 0.28475443, 0.5207524, -0.44778326, -0.011633337, 0.4620087, -0.43560192, 0.2768265])
('2513', [-0.4096764, 0.280359, -0.0036689898, 0.29858837, 0.1995502, 0.27346992, -0.5766973, -0.14163733, 0.38779348, 0.38460773, -0.21306708, -0.36423814, -0.051489264, -0.45469862, 1.0639793, 0.9299423, 0.37957627, -0.6095475, -0.038302556, 0.1970929, -0.05274573, 0.44826552, -0.6849414, 0.1935867, 0.054669563])
('1965', [-0.0148063805, -0.6475398, 0.010455483, -0.64776117, 0.070218265, -0.2641353, 0.24162175, 0.012960436, -0.13912381, -0.1361465, 0.119125545, -0.040919732, 0.4229389, -0.46409026, 0.3296175, -0.10122658, -0.22436343, -0.27816454, -0.1463691, 0.2505984, 0.7016859, 0.4583507, 0.21351102, -0.5036048, 0.30298445])
